"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202208","7호선","가산디지털단지","800","5","6710","6695","9424","26225","21470","121703","24819","369982","17996","205066","16968","55029","21166","33010","26581","30383","30822","30713","35288","26522","43667","24256","66805","24059","190683","26611","303564","32404","118875","23225","63213","13441","51813","11397","28086","9997","11858","7084","1527","2579","3","10","0","0","0","0","20220903"
"202208","7호선","강남구청","17","1","1574","1804","3830","13961","6702","33936","9006","107978","8571","101691","8576","39836","10855","22856","13282","19704","15177","21487","18570","17406","23972","15343","28728","15662","47118","17362","90399","19167","52307","11948","32236","7812","30625","6221","23542","5060","9479","3561","1693","1570","0","0","0","0","0","0","20220903"
"202208","7호선","건대입구","36","3","3706","1044","4791","7512","11594","18125","18070","33646","15265","27828","13224","21955","14280","19397","15876","21163","17173","23784","20399","21343","24841","21453","28601","21719","36861","27648","33039","38848","24245","25221","25604","13862","21863","11659","18787","10158","10112","5853","1636","3160","0","169","0","0","0","0","20220903"
"202208","7호선","고속터미널","27","2","1053","2778","2843","21328","10741","37149","17443","50701","23101","35206","22573","26731","26223","23409","25095","21999","26396","24904","28259","21704","34358","18183","39219","17675","54673","19823","50709","22534","31547","14955","32591","8748","28877","8329","23294","5170","8045","2947","827","645","0","5","0","0","0","0","20220903"
"202208","7호선","공릉(서울과학기술대)","26","0","6035","888","14727","4147","35972","9891","40410","19865","22638","13812","16262","10055","15118","10347","16623","12963","15964","13525","15026","13480","15452","16030","18251","19837","18758","24549","20664","38719","11278","34692","8978","19045","8223","17244","7317","16150","3597","11077","525","3586","0","12","0","0","0","0","20220903"
"202208","7호선","광명사거리","257","0","20489","5964","31259","12168","75912","16949","84462","24036","44630","22905","30011","23215","28078","24366","29690","26074","28900","28546","26657","29142","27434","32993","32959","38195","35378","50904","31980","80805","22129","61753","15335","33742","11954","29656","8364","24768","3508","15138","493","4286","1","14","0","0","0","0","20220903"
"202208","7호선","군자(능동)","35","3","8735","1009","14983","6513","35432","9292","56407","28823","37452","17713","20453","11551","17458","11489","18235","12053","18148","13054","16563","13836","17950","16356","20578","19471","25590","26171","33434","41009","19838","33074","15441","18863","14834","17532","12351","15596","5864","9348","991","2979","0","44","0","1","0","0","20220903"
"202208","7호선","굴포천","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20220903"
"202208","7호선","까치울","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20220903"
"202208","7호선","남구로","58","3","16526","1957","15709","8097","30129","33172","35236","93743","22577","44799","14834","18076","13512","14100","14597","13154","14823","14677","13482","13103","14970","15933","19083","21832","42487","27576","73132","30668","31565","22180","16983","14218","11686","17196","7472","14448","3505","7708","452","1808","0","0","0","0","0","0","20220903"
"202208","7호선","남성","10","0","6194","842","13353","3626","37258","6338","53542","14296","31587","11040","17912","9977","15297","9787","15521","11205","15126","12023","13480","12104","12752","15289","13781","18457","13908","23942","14934","40856","8983","30554","7193","18490","6977","16895","4764","15901","2074","9499","392","2913","0","3","0","0","0","0","20220903"
"202208","7호선","내방","3","0","2224","1479","7094","10486","17801","23941","27106","81006","19269","44774","14036","19467","13980","14354","16360","15283","16896","16780","17202","14573","19209","14826","23572","16307","37891","22017","69584","30447","25932","19896","17592","11868","17132","10692","12625","9404","3969","6218","675","2608","0","141","1","1","0","0","20220903"
"202208","7호선","노원","38","0","6703","2354","15247","6954","37225","18386","39313","43441","26995","41875","26080","31747","29579","30656","32210","33391","32314","36909","33880","34929","37392","36009","40607","38389","42753","44296","45708","57601","28532","49437","27990","23680","21986","18036","21595","16011","7322","11116","1283","3714","0","13","0","0","0","0","20220903"
"202208","7호선","논현","36","1","2439","1243","4458","15846","8401","43228","13395","103126","11306","93297","10701","33859","11673","21457","13760","19392","15286","20777","18422","19337","23394","17492","29561","18777","55846","22505","96877","30702","51076","17384","32930","10046","34323","8695","31611","6905","16019","4733","2785","1837","0","0","0","0","0","0","20220903"
"202208","7호선","대림(구로구청)","46","1","10833","917","8847","3691","14799","7100","21874","18108","16495","13100","11686","14776","11864","15780","13155","14068","14012","13458","14318","13134","15096","14051","15173","16498","17041","22032","18206","22950","12862","15632","9559","10697","8139","12260","6108","10276","3251","5216","457","1080","1","4","0","0","0","0","20220903"
"202208","7호선","도봉산","73","1","5194","1109","18012","5450","49292","7473","39611","11169","19258","11997","11882","12573","10567","10535","11289","10835","9994","10622","9565","10618","9774","12394","11715","15279","10979","20395","10436","32676","5559","38629","3634","21816","2532","17897","2095","17186","769","11312","106","4304","0","87","0","0","0","0","20220903"
"202208","7호선","뚝섬유원지","15","0","5363","572","9565","4094","21379","6562","29219","12345","19611","9502","10551","8077","9030","8468","9575","9766","9756","10905","9365","12103","10979","14520","12895","17316","15476","22361","16924","34700","13827","26184","15776","17668","18367","15116","16754","12222","8559","5682","1091","1765","1","9","0","0","0","0","20220903"
"202208","7호선","마들","16","0","10149","1143","25536","3149","61753","7095","59236","11354","29335","10135","20270","9572","18831","10593","19816","12246","16808","13054","14808","13892","15066","17147","14491","20925","13251","26375","12039","44731","7351","46374","5223","24894","3712","20807","3044","19597","1318","12778","161","3813","1","6","0","0","0","0","20220903"
"202208","7호선","먹골","8","1","7738","672","13467","2938","34618","5744","44005","15186","24787","8933","15780","8444","14649","9143","15024","10798","14165","11349","12355","11278","12130","14411","13506","18114","13795","23245","14372","37532","9166","33365","6686","18600","5492","16913","4101","15148","1747","9122","320","2714","0","66","0","0","0","0","20220903"
"202208","7호선","면목","68","0","12058","799","23857","6276","55319","8530","69833","21611","38350","14217","22994","12555","19205","12740","20131","14492","19095","14856","16419","16319","15938","21253","18663","27390","18959","33457","19308","53206","14731","47102","8523","27400","6858","23151","4569","22909","2111","12746","298","4222","0","7","0","0","0","0","20220903"
"202208","7호선","반포","0","0","920","922","2679","8623","7055","11564","10541","19376","7917","16300","5962","9435","6138","9112","7600","9021","7783","8927","8631","7848","10629","7824","15094","8250","16814","9391","17584","12202","11353","7646","9491","4588","9954","3918","7238","4087","2535","2246","360","639","0","0","0","0","0","0","20220903"
"202208","7호선","보라매","7","1","4141","800","7047","3477","18113","10855","26183","26601","15807","10266","9554","8178","9360","7356","9498","8021","9281","8243","9169","7948","10289","8688","11455","10324","14235","15019","21188","24268","8855","18362","7052","10810","6697","9994","5294","8770","2011","5453","327","2136","1","29","0","0","0","0","20220903"
"202208","7호선","부평구청","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20220903"
"202208","7호선","사가정","22","0","11225","1580","22290","7049","53969","11144","67604","23266","38506","15621","24511","13892","20394","14845","21924","15971","20838","16866","18746","18055","18452","23120","20205","28240","23084","37114","23254","61631","16682","49916","11634","28278","9649","24428","7344","21859","3707","12695","547","4102","0","3","0","0","0","0","20220903"
"202208","7호선","삼산체육관","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20220903"
"202208","7호선","상도","8","1","5029","1835","12286","4914","32455","7532","44158","16712","26912","13551","16842","10504","14852","9480","15475","11091","15363","12299","13436","12182","14212","14324","16776","17235","17619","22851","18555","39378","9841","27284","8283","18165","6832","15802","6273","15716","3195","10911","563","3038","0","0","0","0","0","0","20220903"
"202208","7호선","상동","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20220903"
"202208","7호선","상봉(시외버스터미널)","403","3","10523","1390","19136","7496","51394","12987","70610","27613","35760","19081","21466","14792","19397","15915","21631","17817","21365","18552","19784","17765","20346","20001","24056","24853","26746","34327","31029","60492","20922","51197","15592","28646","14578","23773","11216","23186","5465","14491","870","6225","2","28","0","0","0","0","20220903"
"202208","7호선","수락산","35","1","9410","738","20715","5387","47395","8275","45703","17370","27224","17289","19016","16587","17167","15682","18513","16614","18773","14378","18463","14400","18298","17141","19446","21463","19968","26961","19923","39514","11724","43216","8149","23751","6323","18973","4400","17713","1895","11140","228","4109","0","12","0","0","0","0","20220903"
"202208","7호선","숭실대입구(살피재)","7","0","5672","704","12256","3568","35755","7161","47338","14314","29376","15989","18232","11018","15716","10670","15616","12675","15301","13757","13941","13922","14380","17524","16951","20746","21114","27018","17928","44102","10222","33043","8514","20410","7869","18923","6743","18523","3491","12592","532","3733","0","0","0","0","0","0","20220903"
"202208","7호선","신대방삼거리","30","0","10274","819","18508","4695","51050","9436","73026","17756","41345","14826","22376","12865","19829","12755","21385","13943","19187","14920","16884","16187","17185","19142","18223","24028","18484","33238","20541","59659","11719","44877","9734","25827","8326","24416","6777","20720","3168","13445","513","4921","0","19","0","0","0","0","20220903"
"202208","7호선","신중동","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20220903"
"202208","7호선","신풍","110","1","12020","1473","16545","5453","39744","11305","49455","19141","28877","12435","17230","10501","14289","10639","15431","10595","14401","11883","12588","11769","13264","14608","15521","18401","16698","26631","17526","41644","10762","29669","7319","18022","6490","17220","4802","16147","1872","8840","326","2867","1","379","0","0","0","0","20220903"
"202208","7호선","어린이대공원(세종대)","3","0","3299","898","7572","7754","19227","15131","32560","46417","23765","31905","14138","21613","13421","17667","17063","19682","17127","20670","17843","17438","22296","18038","27167","19056","37565","23232","40634","32624","21410","23964","15914","14508","17761","12842","14535","13874","6695","10026","1035","2689","0","9","0","0","0","0","20220903"
